kode_barang,kode_barcode,kode_barcode_2,kode_barcode_3,nama,kategori,sub_kategori,supplier,tanggal_beli,isi,isi_satuan_3,satuan_1,satuan_2,satuan_3,toko,gudang,hpp,harga_toko_1,harga_toko_2,harga_toko_3,harga_partai_1,harga_partai_2,harga_partai_3,harga_cabang_1,harga_cabang_2,harga_cabang_3,lokasi,ukuran,warna,nama_2,nama_3,stok_min,stok_max,total_stock,total_sales,profit_margin,low_stock_flag,fast_moving_flag,margin_category
C0635,8888103202222,,,CB BATH 200ML PINK N.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,10780.0,11400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.0544,True,False,Low
C0636,8888103202017,,,CB BATH 50 ML G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,3575.0,4300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,39.0,0.1686,True,False,Medium
C0637,8998103202020,,,CB BATH 50ML PINK N.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,3575.0,4300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.1686,True,False,Medium
C2069,8888103006981,,,CB C.BUDS BOTOL 100S,KAPAS,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,2750.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,38.0,0.1667,True,False,Medium
N1587,8998103100739,,,CB CARE BATH ALMON 300 REFF,SUSU,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,PCs,Unknown,Unknown,0,0,13156.0,14500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.0927,True,False,Low
C0684,8888103209115,,,CB COLOGNE 100ML F.GREEN,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12012.0,13300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0968,True,True,Low
C0685,8888103209108,,,CB COLOGNE 100ML M.BLUE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12012.0,13300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,34.0,0.0968,True,False,Low
C0686,8888103003119,,,CB COLOGNE 100ML S.  PINK,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,12012.0,13300,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,56.0,0.0968,True,True,Low
C0046,8888103007513,,,CB COLOGNE 100ML S.PURPLE,PARFUM,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,11550.0,12200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,25.0,0.0533,True,False,Low
C0690,8888103209061,,,CB COLOGNE 50ML GREEN,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,6921.0,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,5.0,0.1012,True,False,Medium
C1530,8888103007445,,,CB COLOGNE 50ML L.PEACH,PARFUM,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6655.0,6900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,16.0,0.0355,True,False,Low
C0691,8888103209054,,,CB COLOGNE 50ML M.BLUE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,6921.0,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.1012,True,True,Medium
C0692,8888103003096,,,CB COLOGNE 50ML S.PINK,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6921.0,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,12.0,0.1012,True,False,Medium
C2092,8998103010267,,,CB COTTON BUD 100S S REGULER,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,2310.0,2600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,39.0,0.1115,True,False,Medium
C2093,8998103010274,,,CB COTTON BUD 75S REG POT,KAPAS,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,2750.0,3300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,33.0,0.1667,True,False,Medium
C2068,8888103006974,,,CB COTTON BUDS 100S RESEAL,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,2530.0,2800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.0964,True,False,Low
C3902,8998103011363,,,CB COTTON BUDS 50S RESEAL,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,PACKs,Unknown,Unknown,0,0,1430.0,1600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,24.0,0.1062,True,False,Medium
C3954,8998103101101,,,CB CREAM 100G MILD&GENTLE,TEPUNG,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,PCs,Unknown,Unknown,0,0,16005.0,16900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,41.0,0.053,True,False,Low
C3955,8998103101118,,,CB CREAM 100G NTRL CARE,TEPUNG,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,PCs,Unknown,Unknown,0,0,16500.0,17300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.0462,True,False,Low
C0756,8998103002668,,,CB CREAM 50GR G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6875.0,7300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.0582,True,False,Low
C0757,8998103004785,,,CB CREAM 50GR H.CARE,OBATAN,Unknown,MITRA MANDIRI T,1899-12-30,3,1,PCs,Unknown,Unknown,0,0,10709.0,11800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0925,True,True,Low
C0758,8998103004600,,,CB CREAM 50GR N.CARE,OBATAN,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,10709.0,11800,,,,,,,,,Unknown,Unknown,Unknown,,,6,0,0,28.0,0.0925,True,False,Low
C0693,8998103002651,,,CB CREAM SOFT SKIN 50G JAR,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,3,1,PACKs,Unknown,Unknown,0,0,10709.0,11800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,34.0,0.0925,True,False,Low
C4069,8998103010724,,,CB EXTRA SENSITIVE 700ML,SUSU,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,PCs,Unknown,Unknown,0,0,17160.0,18000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.0467,True,False,Low
C0034,8998103002842,,,CB F SOFTENER 900ML S.PINK,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,7040.0,8500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,37.0,0.1718,True,False,Medium
C3009,8998103008165,,,CB H.LOTION 100ML H.CARE,SABUN & SAMPHOO,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,14300.0,15200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,44.0,0.0592,True,False,Low
C3953,8998103011875,,,CB H.LOTION KEMIRI 200ML NATURALS,SABUN & SAMPHOO,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,21890.0,22900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,18.0,0.0441,True,False,Low
C0697,8998103204451,,,CB HAIR LOT 100ML G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,14300.0,15200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,20.0,0.0592,True,False,Low
C0696,8998103204468,,,CB HAIR LOT 200ML G.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,22770.0,23900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,4.0,0.0473,True,False,Low
C0698,8998103204420,,,CB HAIR LOT 50ML G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,8690.0,9200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0554,True,True,Low
C0700,8998103008127,,,CB HAIR LOT 50ML N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,9036.0,9500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,42.0,0.0488,True,False,Low
C0699,8998103008134,,,CB HAIR LOTION 100ML NATURAL CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,14300.0,15200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0592,True,True,Low
C3135,8998103008172,,,CB HAIR LOTION 200ML H.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,22770.0,23900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0473,True,True,Low
C2792,8998103008141,,,CB HAIR LOTION 200ML N.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,22770.0,23900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,21.0,0.0473,True,False,Low
C3006,8998103008158,,,CB HAIR LOTION 50ML HC,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,8250.0,8700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0517,True,True,Low
C3685,8998103008301,,,CB HC LOTION 200 ML,OBATAN,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,11100.0,11700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0513,True,False,Low
C3911,8998103010847,,,CB HEAD TO TOE 300ML,DETERGEN,Unknown,PT.MULTIBOGA AR,1899-12-30,3,1,BUNGKUS,Unknown,Unknown,0,0,13310.0,14000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.0493,True,False,Low
C3781,8998103100982,,,CB HEAD TO TOE BATH 100ML GC,OBATAN,Unknown,COLAMAS INDAH S,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,6710.0,7400,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0932,True,True,Low
C3876,8998103011592,,,CB HEAD TO TOE BATH 50ML GC,OBATAN,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,3740.0,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.1095,True,True,Medium
C3938,8998103011356,,,CB KLP HJAU 200ML,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,BOTOL,Unknown,Unknown,0,0,12980.0,13700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.0526,True,False,Low
C0701,8998103000947,,,CB LOTION 100ML G.C,PRODUCT BAYI,Unknown,PT.MULTIBOGA AR,1899-12-30,3,1,BOTOL,Unknown,Unknown,0,0,8809.0,9300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,6.0,0.0528,True,False,Low
C1841,8998103006789,,,CB LOTION 100ML H.C,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,BOTOL,Unknown,Unknown,0,0,7260.0,7700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,33.0,0.0571,True,False,Low
C0704,8888103204219,,,CB LOTION 200 PINK N.C,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,11550.0,12300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.061,True,True,Low
C0703,8998103000978,,,CB LOTION 200ML GC WHITE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,12210.0,12800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,22.0,0.0461,True,False,Low
C0705,8998103000886,,,CB LOTION 50ML G.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,3850.0,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,46.0,0.0833,True,True,Low
C1848,8998103006772,,,CB LOTION 50ML H.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,3850.0,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.0833,True,False,Low
C0706,8888103204011,,,CB LOTION 50ML N.C,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,3850.0,4000,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0375,True,True,Low
C3940,88820279,,,CB LOTION NC 100ML,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,8809.0,9300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,35.0,0.0528,True,False,Low
C0710,8888103202710,,,CB MILD SOAP 100ML G.C,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,5335.0,5700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.064,True,True,Low
C0714,8888103202758,,,CB MILD SOAP 100ML N C,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,5335.0,5700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,33.0,0.064,True,False,Low
C0711,8888103202727,,,CB MILD SOAP 200ML GENTLE CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,8745.0,9200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,26.0,0.0495,True,False,Low
C3910,8998103010854,,,CB MILK 300ML NC,DETERGEN,Unknown,PT.MULTIBOGA AR,1899-12-30,3,1,BUNGKUS,Unknown,Unknown,0,0,13970.0,14700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,30.0,0.0497,True,False,Low
C3886,8998103011578,,,CB MILK BATH 100ML,BUMBU,Unknown,PT.MULTIBOGA AR,1899-12-30,6,1,BUNGKUS,Unknown,Unknown,0,0,7205.0,7900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,46.0,0.088,True,True,Low
C4219,8998103013077,,,CB MILK BATH BLUBERRY REFF 400ML,TANDAS,Unknown,PT.YAFINDO  MIT,1899-12-30,1,1,KARTON,Unknown,Unknown,0,0,17150.0,18900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.0926,True,True,Low
C3698,8998103101019,,,CB MILK BATH NC 200ML,TANDAS,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,11990.0,12600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,49.0,0.0484,True,True,Low
C3699,8998103101026,,,CB MILK BATH NC 500ML,TANDAS,Unknown,MITRA MANDIRI T,1899-12-30,3,1,BOTOL,Unknown,Unknown,0,0,22766.0,25100,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.093,True,False,Low
C2431,8998103100401,,,CB MINIBAG+ H.CARE,SABUN & SAMPHOO,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,27040.0,29800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0926,True,True,Low
C0627,8998103001029,,,CB MINIBAG+C.BUDS,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,15080.0,16500,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,29.0,0.0861,True,False,Low
C3687,8998103100890,,,CB MINYAK KAYU PUTIH 30ML,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,3905.0,4300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0919,True,True,Low
C3688,8998103100906,,,CB MINYAK KAYU PUTIH 60ML,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12210.0,12900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,20.0,0.0535,True,False,Low
C0716,8998103004495,,,CB OIL 100ML N.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12126.0,12800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.0527,True,False,Low
C3700,8888103205216,,,CB OIL 200ML  GC,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,20240.0,21300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0498,True,False,Low
C0718,8998103004501,,,CB OIL 200ML N.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,20240.0,21300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0498,True,False,Low
C0722,8888103205018,,,CB OIL 50ML G.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6921.0,7300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,31.0,0.0519,True,False,Low
C1873,8998103004488,,,CB OIL 50ML N.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6921.0,7300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,19.0,0.0519,True,False,Low
C3952,8998103011820,,,CB OIL 50ML NATURALS,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6921.0,7300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0519,True,True,Low
C3686,88820286,,,CB OIL GENTLE CARE 100+100ML,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,3,1,PCs,Unknown,Unknown,0,0,12126.0,12800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,43.0,0.0527,True,False,Low
C3951,8998103011837,,,CB OIL NATURALS 100ML,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12126.0,12800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,18.0,0.0527,True,False,Low
C0724,8888103208026,,,CB PACK LARGE+DIAPERS,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,38896.0,40900,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,15.0,0.049,True,False,Low
C3693,88820309,,,CB POWDER 100G,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,48,1,BOTOL,Unknown,Unknown,0,0,4400.0,4900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,10.0,0.102,True,False,Medium
C0728,8998103000589,,,CB POWDER 100G N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,4400.0,4900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,37.0,0.102,True,False,Medium
C0731,8888103201218,,,CB POWDER 200G G.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,7975.0,8300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,37.0,0.0392,True,False,Low
C0733,8998103000602,,,CB POWDER 200G N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,8000.0,8800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,48.0,0.0909,True,True,Low
C0765,8998103004556,,,CB PWD 100G HC. TC,KOSMETIK,Unknown,MITRA MANDIRI T,1899-12-30,48,1,PCs,Unknown,Unknown,0,0,4500.0,4900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0816,True,True,Low
C0732,8998103005522,,,CB PWD 200G HC.,KOSMETIK,Unknown,MITRA MANDIRI T,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,8000.0,8800,,,,,,,,,Unknown,Unknown,Unknown,,,6,0,0,25.0,0.0909,True,False,Low
C3982,8998103012247,,,CB PWD 200ML BLUBERRY,MINUMAN,Unknown,PT.MULTIBOGA AR,1899-12-30,6,1,PACKs,Unknown,Unknown,0,0,8000.0,8800,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0909,True,False,Low
C0736,8888103201317,,,CB PWD 350G G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,11400.0,12600,,,,,,,,,Unknown,Unknown,Unknown,,,6,0,0,14.0,0.0952,True,False,Low
C2022,8998103005539,,,CB PWD 350G H.CARE TRIPLE CP,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,11400.0,12600,,,,,,,,,Unknown,Unknown,Unknown,,,6,0,0,34.0,0.0952,True,False,Low
C0737,8998103000688,,,CB PWD 350G N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,11400.0,12600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0952,True,True,Low
C4059,8998103012308,,,CB PWD 350ML BLUBERRY,MINUMAN,Unknown,PT.MULTIBOGA AR,1899-12-30,6,1,PACKs,Unknown,Unknown,0,0,11400.0,12600,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,45.0,0.0952,True,False,Low
C4046,8998103011806,,,CB PWD 50G BLUEBERRY,KOSMETIK,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,2400.0,2700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,42.0,0.1111,True,False,Medium
C0743,8888103201010,,,CB PWD 50G G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,2400.0,2700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,47.0,0.1111,True,True,Medium
C0759,8998103004549,,,CB PWD 50G H.CARE.TRIPLE CP,KOSMETIK,Unknown,MITRA MANDIRI T,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,2400.0,2700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,45.0,0.1111,True,False,Medium
C0742,8998103000565,,,CB PWD 50G N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,2400.0,2700,,,,,,,,,Unknown,Unknown,Unknown,,,6,0,0,32.0,0.1111,True,False,Medium
C4044,8998103011813,,,CB PWD BLUEBERRI 100G,BUMBU,Unknown,PT.MULTIBOGA AR,1899-12-30,1,1,BOX,Unknown,Unknown,0,0,4400.0,4900,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,32.0,0.102,True,False,Medium
C3694,88820293,,,CB SHP 100ML GC,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6380.0,7200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.1139,True,True,Medium
C0745,8888103004390,,,CB SHP 100ML N.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,6380.0,7200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,27.0,0.1139,True,False,Medium
C0746,8888103203212,,,CB SHP 200ML G.CARE,PRODUCT BAYI,Unknown,PT.MULTIBOGA AR,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12100.0,12700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,28.0,0.0472,True,False,Low
C0747,8888103004437,,,CB SHP 200ML N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,6,1,BOTOL,Unknown,Unknown,0,0,12100.0,12700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,26.0,0.0472,True,False,Low
C3186,8998103100708,,,CB SHP 300ML REF G.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,14300.0,15200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,29.0,0.0592,True,False,Low
C3185,8998103100715,,,CB SHP 300ML REF N.CARE,PRODUCT BAYI,Unknown,PT MULTIBOGA  A,1899-12-30,12,1,PCs,Unknown,Unknown,0,0,14300.0,15200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,50.0,0.0592,True,True,Low
C0749,8888103203014,,,CB SHP 50ML G.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,3685.0,4200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,38.0,0.1226,True,False,Medium
C0750,8888103004352,,,CB SHP 50ML N.CARE,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,12,1,BOTOL,Unknown,Unknown,0,0,3685.0,4300,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,31.0,0.143,True,False,Medium
C4027,8998103011332,,,CB SHP KIMIRI 200ML,TISSUE,Unknown,NATURAL ALTOVIR,1899-12-30,6,1,PCs,Unknown,Unknown,0,0,12980.0,13700,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,14.0,0.0526,True,False,Low
C0039,8998103002002,,,CB SOAP 100GR PINK N.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,2887.5,3200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,44.0,0.0977,True,False,Low
C0038,8998103008240,,,CB SOAP 125GR HEALTHY CARE,SABUN & SAMPHOO,Unknown,MITRA MANDIRI T,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,2887.5,3200,,,,,,,,,Unknown,Unknown,Unknown,,,1,0,0,15.0,0.0977,True,False,Low
C0040,8888103200617,,,CB SOAP 125GR WHITE G.C,PRODUCT BAYI,Unknown,MITRA MANDIRI T,1899-12-30,24,1,PCs,Unknown,Unknown,0,0,2887.5,3200,,,,,,,,,Unknown,Unknown,Unknown,,,24,0,0,71.0,0.0977,True,True,Low
