kode_barang,kode_barcode,kode_barcode_2,kode_barcode_3,nama,kategori,sub_kategori,supplier,tanggal_beli,isi,isi_satuan_3,satuan_1,satuan_2,satuan_3,toko,gudang,hpp,harga_toko_1,harga_toko_2,harga_toko_3,harga_partai_1,harga_partai_2,harga_partai_3,harga_cabang_1,harga_cabang_2,harga_cabang_3,lokasi,ukuran,warna,nama_2,nama_3,stok_min,stok_max
G1217,8992775311134,0.0,0.0,GERY CHOCO ROLL 16GR,BISKUIT,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2206,8992775311141,0.0,0.0,GERY CHOCO ROLL 24SX16G CHOCO,BISKUIT,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0443,8992775311042,0.0,0.0,GERY CHOCO ROLL MILK 100GR,BISKUIT,0.0,Unknown,1899-12-30,24,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,0
G2615,8992775311639,0.0,0.0,GERY CHOCOLATOS 24SX14.5G,MANISAN,0.0,SNS.PT,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,408.33,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2616,8992775311646,0.0,0.0,GERY CHOCOLATOS 24SX14.5G,MANISAN,0.0,SNS.PT,1899-12-30,6,1,BUNGKUS,0.0,0.0,0,0,9900.0,10800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2256,8992775311615,0.0,0.0,GERY CHOCOLATOS 24SX16G,COKELAT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,9966.66,10400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0444,8992775311158,0.0,0.0,GERY CKL ROLL 45G BOX,BISKUIT,0.0,SNS.PT,1899-12-30,48,1,PCs,0.0,0.0,0,0,1791.67,1900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,96,0
G0445,8992775311028,0.0,0.0,GERY CKL ROLL 45G MILK,BISKUIT,0.0,Unknown,1899-12-30,48,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,96,0
G1780,8992775311400,0.0,0.0,GERY COKLUUT 16G,BISKUIT,0.0,SNS.PT,1899-12-30,24,1,PCs,0.0,0.0,0,0,408.33,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2089,8992775311431,0.0,0.0,GERY COKLUUT 24G PACK,BISKUIT,0.0,Unknown,1899-12-30,48,1,PACKs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1587,8992775311417,0.0,0.0,GERY COKLUUT 24X16G/BOX,BISKUIT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,9800.0,10800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1724,8992775313046,0.0,0.0,"GERY CRAC BERAS 12SX5,6G",SNACK,0.0,SNS.PT,1899-12-30,12,1,PACKs,0.0,0.0,0,0,6250.0,7200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0446,8992775313008,0.0,0.0,GERY CRACKER BERAS 5.6GR6,SNACK,0.0,PT.YAFINDO  MIT,1899-12-30,6,1,PACKs,0.0,0.0,0,0,19166.66,20200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12,0
G2406,8992775310021,0.0,0.0,GERY DIP MESES 6X25GR,SNACK,0.0,SNS.PT,1899-12-30,1,1,KARTON,0.0,0.0,0,0,15500.0,16500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0440,8992775310007,0.0,0.0,GERY DIP STICK 25G CUP COKLAT,BISKUIT,0.0,SNS.PT,1899-12-30,12,1,PCs,0.0,0.0,0,0,1291.67,1500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0441,8992775310014,0.0,0.0,GERY DIP STICK 25G CUP SUGAR RI,BISKUIT,0.0,SNS.PT,1899-12-30,12,1,PCs,0.0,0.0,0,0,1291.67,1500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2405,8992775310038,0.0,0.0,GERY DIP STICK CHOCO 6X25GR,SNACK,0.0,SNS.PT,1899-12-30,1,1,KARTON,0.0,0.0,0,0,7750.0,8500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2482,8992775312629,0.0,0.0,GERY JULIET 24PC@12G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1952,8992775313053,0.0,0.0,GERY KRAKER BERAS 20S 5.6GR,SNACK,0.0,SNS.PT,1899-12-30,12,1,PACKs,0.0,0.0,0,0,10000.0,12200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0447,8992775313015,0.0,0.0,"GERY KRAKER BERAS 20X5,6G",SNACK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,9600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1397,8992775313107,0.0,0.0,GERY KRAKER BERAS 24S,PERMEN,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1935,8992775317129,0.0,0.0,GERY MARIE SALUUT 16GX24S,SNACK,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1424,8992775310137,0.0,0.0,GERY MESES CUP 6S,COKELAT,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2663,8992775317242,0.0,0.0,GERY O DONUT CHOCOMILK 24S,SNACK,0.0,SNS.PT,1899-12-30,6,1,BUNGKUS,0.0,0.0,0,0,9800.0,10300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2692,8992775317136,0.0,0.0,GERY ODONUTS 12G,COKELAT,0.0,PT.YAFINDO  MIT,1899-12-30,24,1,PCs,0.0,0.0,0,0,407.5,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2693,8992775317235,0.0,0.0,GERY ODONUTS 12G COCONUT,COKELAT,0.0,PT.YAFINDO  MIT,1899-12-30,24,1,PCs,0.0,0.0,0,0,407.5,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2631,8992775317150,0.0,0.0,GERY ODONUTS 24SX12G,SNACK,0.0,PT.YAFINDO  MIT,1899-12-30,6,1,BUNGKUS,0.0,0.0,0,0,9800.0,10300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1888,8992775311349,0.0,0.0,GERY REFILL E 30GX5S,MINUMAN,0.0,Unknown,1899-12-30,24,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1218,8992775311004,0.0,0.0,GERY ROLL 2RASA 16G MILK CHO,BISKUIT,0.0,Unknown,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,0.0,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2205,8992775311035,0.0,0.0,GERY ROLL 2RASA 24SX16G MILK CHO,BISKUIT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,9833.33,10400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1480,8992775311080,0.0,0.0,GERY ROLL 2RASA 33G CKL KEJU,BISKUIT,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1497,8992775311097,0.0,0.0,GERY ROLL 2RASA 33G MILK CHOCO,BISKUIT,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1496,8992775311103,0.0,0.0,GERY ROLL 33G CHOCO,BISKUIT,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2481,8992775312636,0.0,0.0,GERY ROMEO 24PC@12G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2371,8992775312537,0.0,0.0,GERY ROMEO BOX,BISKUIT,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1216,8992775312407,0.0,0.0,GERY SALUT COKLAT 16GR,BISKUIT,0.0,SNS.PT,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,454.13,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2671,8992775312469,0.0,0.0,GERY SALUT ORIGINAL 12GX24S,SUSU,0.0,PT.YAFINDO  MIT,1899-12-30,6,1,PCs,0.0,0.0,0,0,9900.0,10900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1698,8992775312421,0.0,0.0,GERY SALUUT 1216G,BISKUIT,0.0,Unknown,1899-12-30,12,1,PACKs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2204,8992775312575,0.0,0.0,GERY SALUUT 16SX24G BOX,BISKUIT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,13250.0,14000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2190,8992775312568,0.0,0.0,GERY SALUUT 24G,BISKUIT,0.0,SNS.PT,1899-12-30,16,1,PCs,0.0,0.0,0,0,828.13,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1699,8992775312414,0.0,0.0,GERY SALUUT 24SX16G BOX,BISKUIT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,9900.0,10900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2694,8992775312452,0.0,0.0,GERY SALUUT COKLAT 12G,MINUMAN,0.0,PT.YAFINDO  MIT,1899-12-30,24,1,BOTOL,0.0,0.0,0,0,429.16,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0448,8992775311301,0.0,0.0,GERY SEREAL&SNACK 160GR,SNACK,0.0,Unknown,1899-12-30,8,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16,0
G1299,8992775311318,0.0,0.0,GERY SNACK CEREAL 20G,SNACK,0.0,Unknown,1899-12-30,60,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1211,8992775314036,0.0,0.0,GERY SOES COKLAT 18GR,SNACK,0.0,Unknown,1899-12-30,80,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1213,8992775314029,0.0,0.0,GERY SOES STRAW 18GR,SNACK,0.0,Unknown,1899-12-30,80,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1212,8992775314012,0.0,0.0,GERY SOES VANILA 18GR,SNACK,0.0,Unknown,1899-12-30,80,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2381,8992775311370,0.0,0.0,GERY STICK 2 CHOCO ROLL KLG 330GR,SNACK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1365,8992775311059,0.0,0.0,GERY STICK 2RASA 16G COKLAT KEJU,BISKUIT,0.0,SNS.PT,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,433.33,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2493,8992775318027,0.0,0.0,GERY TOYA TOYA  14G,BISKUIT,0.0,SNS.PT,1899-12-30,4,1,PCs,0.0,0.0,0,0,8875.0,9300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2681,8992775312858,0.0,0.0,GERY WAFELATOS 24SX10G,BISKUIT,0.0,PT.YAFINDO  MIT,1899-12-30,6,1,BUNGKUS,0.0,0.0,0,0,9800.0,10300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2582,8992775312803,0.0,0.0,GERY WAFELATOS CKLT 20G,MANISAN,0.0,SNS.PT,1899-12-30,20,1,BUNGKUS,0.0,0.0,0,0,805.0,1000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2581,8992775312810,0.0,0.0,GERY WAFELATOS CKLT 20X20G,MANISAN,0.0,SNS.PT,1899-12-30,4,1,BUNGKUS,0.0,0.0,0,0,16100.0,16900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2672,8992775312834,0.0,0.0,GERY WAFELATOS TOPPING 20SX20G,SUSU,0.0,PT.YAFINDO  MIT,1899-12-30,4,1,PCs,0.0,0.0,0,0,16100.0,16900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2172,8992775312261,0.0,0.0,GERY WAFER 33G CHOCO VNL,MAKANAN,0.0,Unknown,1899-12-30,16,1,BUNGKUS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2377,8992775312384,0.0,0.0,GERY WAFER COKLAT,BISKUIT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,8200.0,9900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2382,8992775312285,0.0,0.0,GERY WAFER CREAM 80G 2 RASA,BISKUIT,0.0,SNS.PT,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,2055.56,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
M0015,8992775312230,0.0,0.0,GERY WAFER CREAM 80G CHOC,BISKUIT,0.0,SNS.PT,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,2055.56,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72,0
G2380,8992775312391,0.0,0.0,GERY WAFER CREAM CHOCO VANILLA 24PC,BISKUIT,0.0,SNS.PT,1899-12-30,1,1,BOX,0.0,0.0,0,0,9900.0,10500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1992,8992775312520,0.0,0.0,GERY WAFER ROMEO & JULIET 12G,SNACK,0.0,Unknown,1899-12-30,24,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1165,8992775311011,0.0,0.0,GERY WAFER STICK CHOC KALENG 850G,BISKUIT,0.0,Unknown,1899-12-30,6,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0449,8992775312247,0.0,0.0,GERY WAFER VANILA 80GR36,BISKUIT,0.0,SNS.PT,1899-12-30,36,1,BUNGKUS,0.0,0.0,0,0,2055.56,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72,0
G1479,8992775312223,0.0,0.0,GERY WF CREAM 16G VANILA,BISKUIT,0.0,SNS.PT,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,412.5,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1222,8992775312216,0.0,0.0,GERY WF CREAM 20GR CHOCO,BISKUIT,0.0,SNS.PT,1899-12-30,24,1,BUNGKUS,0.0,0.0,0,0,412.5,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1519,8992775311066,0.0,0.0,GERY WF STICK 18GRX24S CKL KEJU,BISKUIT,0.0,SNS.PT,1899-12-30,6,1,PCs,0.0,0.0,0,0,9834.0,10400,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1498,8992775311073,0.0,0.0,GERY WF STICK 2RASA 45GR CKL KEJU,BISKUIT,0.0,SNS.PT,1899-12-30,48,1,PCs,0.0,0.0,0,0,1791.67,2300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1331,8992775312278,0.0,0.0,GERY WF.CREAM 33GR 2 RASA,BISKUIT,0.0,Unknown,1899-12-30,16,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2247,8992775311608,0.0,0.0,GERY WF.STICK CHOCOLATOS 16G,COKELAT,0.0,SNS.PT,1899-12-30,24,1,PCs,0.0,0.0,0,0,408.33,500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0451,8998989100120,0.0,0.0,GG FILTER 12  1200/CTN-6 BALL,ROKOK,0.0,ANGUANG,1899-12-30,20,1,BUNGKUS,0.0,0.0,0,0,9850.0,11000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0
G2484,8998968400203,0.0,0.0,GG HALIM 20S,ROKOK,0.0,SURYA JAYA BHAK,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,4850.0,5500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2755,8998989300087,0.0,0.0,GG MILD,ROKOK,0.0,ANGUANG,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,850.0,10000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2773,8998989400084,0.0,0.0,GG MILD 1 SLOP,ROKOK,0.0,ANGUANG,1899-12-30,1,1,SLOF,0.0,0.0,0,0,89000.0,91000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2398,8998989172127,0.0,0.0,GG NUSANTARA 12,ROKOK,0.0,PRINTIS PRIBADI,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,4800.0,5500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0461,8998989110129,0.0,0.0,GG SURYA 12,ROKOK,0.0,ANGUANG,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,9450.0,10000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,0
G0462,8998989110167,0.0,0.0,GG SURYA 16  600S/CTN,ROKOK,0.0,ANGUANG,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,12650.0,13500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,0
G0464,8998989121163,0.0,0.0,GG SURYA PRO 16,ROKOK,0.0,ANGUANG,1899-12-30,10,1,BUNGKUS,0.0,0.0,0,0,11100.0,12000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,0
G2357,8998989850117,0.0,0.0,GGM,ROKOK,0.0,SURYA JAYA BHAK,1899-12-30,5,1,BUNGKUS,0.0,0.0,0,0,71500.0,72500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2393,8998989500166,0.0,0.0,GGM 16S,ROKOK,0.0,Unknown,1899-12-30,12,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2480,8998989172165,0.0,0.0,GGM NUSANTARA 16S,ROKOK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1707,8995133800189,0.0,0.0,GHAMPIRO CLN DLM C.0301-C (XL),PAKAIAN,0.0,Unknown,1899-12-30,12,1,PACKs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1747,6926145200423,0.0,0.0,GIANUO WRAP 100M330 288B JHEDY,KONSINYASI,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1746,6926145200058,0.0,0.0,GIANUO WRAP 30100 288A JHEDY,KONSINYASI,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1745,6926145200065,0.0,0.0,GIANUO WRAP 60M200 288C JHEDY,ALAT RUMAH TANGGA,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1151,9556863812522,0.0,0.0,GIFT PACK 8S45G,SNACK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2025,9556863800017,0.0,0.0,GIGIMON 10GX10S MILK CHOCO,COKELAT,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2765,4902430353342,0.0,0.0,GIL 5+1 BLUE 6S,BISKUIT,0.0,"SUMBER SARI,CV",1899-12-30,1,1,KARTON,0.0,0.0,0,0,18044.0,19900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,703,0
G2766,4902430353373,0.0,0.0,GIL BLUE 6S,BISKUIT,0.0,"SUMBER SARI,CV",1899-12-30,1,1,KARTON,0.0,0.0,0,0,21284.0,23500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2717,7702018041107,0.0,0.0,GIL MACH3 TURBO SENSITIVE 1S,PASTA & S-GIGI,0.0,"SUMBER SARI,CV",1899-12-30,3,1,PCs,0.0,0.0,0,0,31725.0,33300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2718,7702018041138,0.0,0.0,GIL MACH3 TURBO SENSITIVE 2S,PASTA & S-GIGI,0.0,"SUMBER SARI,CV",1899-12-30,1,1,BOX,0.0,0.0,0,0,50025.0,52600,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2180,8992765101011,0.0,0.0,GIL.GOAL KLIK HC 1S 24X6PP,KOSMETIK,0.0,"SUMBER SARI,CV",1899-12-30,1,1,BOX,0.0,0.0,0,0,3474.0,3900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2182,4800037120339,0.0,0.0,GIL.LONDON BRIDGE 5S 50X20 PP,KOSMETIK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2183,3014260274856,0.0,0.0,GIL.MACH3 TURBO RAZOR,KOSMETIK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2181,3014260274917,0.0,0.0,GIL.MACH3 TURBO REF 4S,KOSMETIK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G2720,7702018996469,0.0,0.0,GILL BLUE 3 DISPOSABLE 2S,BISKUIT,0.0,"SUMBER SARI,CV",1899-12-30,6,1,PCs,0.0,0.0,0,0,14250.0,14900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0487,8888826020868,0.0,0.0,GILL BLUE II PLUS 1S DISPOSABLE,KOSMETIK,0.0,Unknown,1899-12-30,576,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,0
G0488,8888855001432,0.0,0.0,GILL BLUE II PLUS 2S ULTRAGRIP,KOSMETIK,0.0,"SUMBER SARI,CV",1899-12-30,6,1,PCs,0.0,0.0,0,0,7075.0,7800,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
G0489,3014260294298,0.0,0.0,GILL BLUE II PLUS SENSITIVE,KOSMETIK,0.0,Unknown,1899-12-30,24,1,PCs,0.0,0.0,0,0,0.0,4000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,48,0
G1385,6900068901032,0.0,0.0,GILL BLUE II PLUS+2SCADT,KOSMETIK,0.0,Unknown,1899-12-30,1,1,KARTON,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0492,8888826007821,0.0,0.0,GILL CONTOUR PLUS RAZOR 1S,SEMIR SEPATU,0.0,Unknown,1899-12-30,36,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0491,8888826004790,0.0,0.0,GILL CONTOUR+ CARTRIDGE 5S,KOSMETIK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
G0494,8888826016243,0.0,0.0,GILL DAISY PLUS 2S,KOSMETIK,0.0,"SUMBER SARI,CV",1899-12-30,1,1,KARTON,0.0,0.0,0,0,8944.0,9900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,0
G1394,3014260214678,0.0,0.0,GILL FOAM SENSITIVE SKIN 245GR,PRODUCT BAYI,0.0,Unknown,1899-12-30,10,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0497,47400240308,0.0,0.0,GILL FOAMY REGULAR 175GR,KOSMETIK,0.0,Unknown,1899-12-30,12,1,CANs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0498,47400241442,0.0,0.0,GILL FOAMY SENSITIVE 175GR,KOSMETIK,0.0,Unknown,1899-12-30,12,1,CANs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G0500,8888826004820,0.0,0.0,GILL GII CARTRIDGE 5S,KOSMETIK,0.0,Unknown,1899-12-30,480,1,PCs,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
G1481,8888826004875,0.0,0.0,GILL GII PLUS RAZOR,KOSMETIK,0.0,Unknown,1899-12-30,1,1,BOX,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0
