transaction_id,tanggal,kode_barang,nama_produk,kategori,supplier,qty,harga_jual,hpp,total,profit,tahun,bulan,hari
23220,2025-07-10 21:19:29.667007,A2660,MIE ALHAMI 100 GULAI AYAM PEDAS 5S,BISKUIT,PT.YOFA NIAGA P,10,6900,6487.5,69000,4125.0,2025,7,10
23221,2026-01-22 21:19:29.668365,B2321,BUSA CUCI PIRING  1255 (JHEDY),STATIONERY,0,2,0,0.0,0,0.0,2026,1,22
23222,2026-03-13 21:19:29.669742,T1741,TELENA KAYU SEGI 24X36(JHEDY),PECAH BELAH,0,3,0,0.0,0,0.0,2026,3,13
23223,2026-01-17 21:19:29.671189,C3692,CB BATH 100ML GC,PRODUCT BAYI,MITRA MANDIRI T,1,7200,6545.0,7200,655.0,2026,1,17
23224,2025-07-03 21:19:29.672565,L1249,LOVILLEA G.COL 100ML JUICY.F,PARFUM,0,10,0,0.0,0,0.0,2025,7,3
23225,2025-05-24 21:19:29.673945,P3590,P/CASE SLETING 6967A,ALAT RUMAH TANGGA,0,2,0,0.0,0,0.0,2025,5,24
23226,2025-12-02 21:19:29.675321,Y0405,YES BUBUK STRAW 18G,SUSU,"HANSEL DNP, PT",1,800,501.15,800,298.85,2025,12,2
23227,2025-08-23 21:19:29.676702,B2672,"BAGUS ALU. FOIL 45CMX7,62M",STATIONERY,0,1,0,0.0,0,0.0,2025,8,23
23228,2026-01-27 21:19:29.678065,O0547,OIL PASTELS KIKO 12W KTK,STATIONERY,0,9,17500,0.0,157500,157500.0,2026,1,27
23229,2025-09-11 21:19:29.679462,M2041,M.RATU PENY 150ML S.MAWAR,KOSMETIK,"BINTANG LIMA, P",10,12500,11900.0,125000,6000.0,2025,9,11
23230,2026-03-02 21:19:29.681201,M0800,MD SERENA SNACK 50G,BISKUIT,a,10,2600,2250.0,26000,3500.0,2026,3,2
23231,2025-08-18 21:19:29.682788,I1061,INJOY B.DIAPERS XL10,SUSU,PT KARYA CITRA,8,13200,12600.0,105600,4800.0,2025,8,18
23232,2025-07-29 21:19:29.684160,L1759,LOTTE STICK 5S BARBIE MUSCAT,PERMEN,0,2,0,0.0,0,0.0,2025,7,29
23233,2026-04-08 21:19:29.685537,F0677,FORTIS COL 600ML ILLUSION (HIJAU),PARFUM,0,8,0,0.0,0,0.0,2026,4,8
23234,2025-12-18 21:19:29.686913,B0664,BENADRYL SYRUP 60ML CM,OBATAN,MESTIKA BATAM S,5,11600,11000.0,58000,3000.0,2025,12,18
23235,2025-09-04 21:19:29.688285,Z0169,ZWITSAL B.SOAP 80G MINY TELON,PRODUCT BAYI,"SUMBER SARI,CV",8,2800,2520.0,22400,2240.0,2025,9,4
23236,2026-03-30 21:19:29.689670,S4693,SINGLET POROS W 34,PRODUCT BAYI,0,6,0,0.0,0,0.0,2026,3,30
23237,2026-05-04 21:19:29.691153,C2866,CURLY POTATO 23G SPICY CHEESE,SNACK,0,4,0,0.0,0,0.0,2026,5,4
23238,2026-01-30 21:19:29.692530,O0643,OKKY JELLY DRINK BLACKCURRANT 195ML,MINUMAN,SNS.PT,1,1000,779.17,1000,220.83000000000004,2026,1,30
23239,2025-06-14 21:19:29.693903,D1893,DEE - DEE TP 50GR ORANGE,PASTA & S-GIGI,PT.MULTIBOGA AR,10,4500,4000.0,45000,5000.0,2025,6,14
23240,2025-05-29 21:19:29.695376,O0739,O-BABY L20,SABUN & SAMPHOO,a,5,28400,27500.0,142000,4500.0,2025,5,29
23241,2025-10-07 21:19:29.696766,L0123,K-3 LA PENYEGAR 200ML BOTOL,MINUMAN,GOLDEN STAR,9,2600,2229.16,23400,3337.5600000000013,2025,10,7
23242,2025-12-12 21:19:29.698136,E1356,EGO PUDDING 100GX6S KIWI,MANISAN,0,7,0,0.0,0,0.0,2025,12,12
23243,2025-06-01 21:19:29.699528,G0280,GARUDA KATOM 100G PEDAS,SNACK,SNS.PT,7,5000,4575.9,35000,2968.7000000000025,2025,6,1
23244,2025-09-16 21:19:29.701048,C2576,CERMIN SET B LOVE 1440,ALAT RUMAH TANGGA,0,8,0,0.0,0,0.0,2025,9,16
23245,2025-06-11 21:19:29.702432,J0986,JADE LIPSTICK SATIN ROSE,KOSMETIK,0,5,0,0.0,0,0.0,2025,6,11
23246,2025-11-27 21:19:29.703828,S5006,SUNSILK SHP 200ML STRONG&SM,SABUN & SAMPHOO,0,2,0,0.0,0,0.0,2025,11,27
23247,2025-06-17 21:19:29.705210,S1562,SKIN W.WHITENING F.CREAM 25GR,KOSMETIK,0,6,0,0.0,0,0.0,2025,6,17
23248,2025-06-18 21:19:29.706585,D0152,DANES LEMON PUFF 270G,BISKUIT,0,2,0,0.0,0,0.0,2025,6,18
23249,2025-11-04 21:19:29.707958,S4938,"SUPERSOL 1,8 LT LEMON MINT",DETERGEN,PT CITRA UTAMA,8,19300,18334.0,154400,7728.0,2025,11,4
23250,2026-03-14 21:19:29.709336,N1184,NAGO TPG BUMBU 100G HOT,BERAS,0,6,0,0.0,0,0.0,2026,3,14
23251,2026-02-04 21:19:29.710812,P2482,POP ICE 5S MANGO BOX,MINUMAN,0,6,0,0.0,0,0.0,2026,2,4
23252,2025-06-02 21:19:29.712248,K1837,KUSUKA KRP SINGKONG 60G BBQ,SNACK,NATURAL ALTOVIR,8,4200,3750.0,33600,3600.0,2025,6,2
23253,2025-12-17 21:19:29.713637,P3666,PASEO WET ADULT REF 631019,TISSUE,PT SELATINDO BA,8,13200,11080.0,105600,16960.0,2025,12,17
23254,2025-12-30 21:19:29.715037,H0802,HIGHWAY 142G48 PORK CUBES/BAK TENG,MAKANAN KALENG,0,9,0,0.0,0,0.0,2025,12,30
23255,2025-05-19 21:19:29.716407,S7294,SILANG CRAC 266G VEGETABLE,MINUMAN,"INDOSINMA JAYA,",5,12500,11875.0,62500,3125.0,2025,5,19
23256,2025-06-09 21:19:29.717793,C0179,C.KIDS SHP 250ML MELON,SABUN & SAMPHOO,MITRA MANDIRI T,7,7700,7001.0,53900,4893.0,2025,6,9
23257,2025-08-10 21:19:29.719175,W0687,WIN MINI 1 MORE 6GX60S,BISKUIT,0,2,0,0.0,0,0.0,2025,8,10
23258,2026-01-28 21:19:29.720682,S2630,SUNLIGHT 650G BUBUK LIME,DETERGEN,0,1,0,0.0,0,0.0,2026,1,28
23259,2025-08-11 21:19:29.722060,N1027,NUTRI SARI HGT ORANGE HONEY 250G,MINUMAN,0,3,0,0.0,0,0.0,2025,8,11
23260,2025-08-23 21:19:29.723435,A2378,AGAR AGAR DUNIA RAJAWALI 7G.M,LAIN-LAIN,PT.MULTIBOGA AR,6,1100,929.69,6600,1021.8599999999997,2025,8,23
23261,2026-02-17 21:19:29.724819,R1295,REJOICE SHP 400ML RICH,SABUN & SAMPHOO,"SUMBER SARI,CV",3,22000,21400.0,66000,1800.0,2026,2,17
23262,2026-04-23 21:19:29.726183,V0969,VARIS WAFER CREAM RS COKLAT 20X12G,PAMPERS,PT.YAFINDO  MIT,4,8400,8000.0,33600,1600.0,2026,4,23
23263,2025-05-14 21:19:29.727666,C3904,CERELAC BERAS MERAH 20G,SUSU,PD BINTANG BARU,4,1300,991.0,5200,1236.0,2025,5,14
23264,2026-05-05 21:19:29.729044,V0691,VIVA CP QUEEN 12G REFF NA,KOSMETIK,SUKSES JAYA IND,10,9400,8917.0,94000,4830.0,2026,5,5
23265,2025-11-17 21:19:29.730431,N0411,TISSUE BOX NGT 519,TISSUE,0,7,0,0.0,0,0.0,2025,11,17
23266,2025-11-14 21:19:29.731806,D1035,DAHLIA K-21 NAPTH 300GR,TANDAS,"BINTANG LIMA, P",10,13400,12100.0,134000,13000.0,2025,11,14
23267,2025-12-26 21:19:29.733176,D0944,DEE-DEE B.WASH 225ML REF STRAW,SABUN & SAMPHOO,PT MULTIBOGA  A,2,7000,6675.0,14000,650.0,2025,12,26
23268,2025-05-24 21:19:29.734539,M4385,MULTI SOFT 200S,TISSUE,PT. SUKSES JAYA,4,9400,8900.0,37600,2000.0,2025,5,24
23269,2025-07-04 21:19:29.735909,P4944,PAMPERS ACTIVE BABY M42,MAKANAN PAGI,"SUMBER SARI,CV",8,84500,81975.0,676000,20200.0,2025,7,4
23270,2025-07-28 21:19:29.737281,E0056,EKONOMI 900G REF LEMON EL900K,DETERGEN,CITRA UTAMA DIS,8,5000,4611.0,40000,3112.0,2025,7,28
23271,2025-09-12 21:19:29.738640,M3749,MIU 350ML TEH LEMON,MINUMAN,0,4,0,0.0,0,0.0,2025,9,12
23272,2025-05-10 21:19:29.740054,E0444,BATERAI EVEREADY 1035 C2,STATIONERY,0,7,0,0.0,0,0.0,2025,5,10
23273,2025-09-28 21:19:29.741449,S7080,SHINYOKU MINI-U 12W,ALAT LISTRIK,0,8,28500,0.0,228000,228000.0,2025,9,28
23274,2026-04-06 21:19:29.742816,B1296,BRYLCREEM 125 YLW-GINSENG,KOSMETIK,0,2,0,0.0,0,0.0,2026,4,6
23275,2025-06-30 21:19:29.744360,S4037,SKIN WHITE SOAP 90G MOIST,SABUN & SAMPHOO,PT SELATINDO BA,6,4400,4134.0,26400,1596.0,2025,6,30
23276,2026-02-10 21:19:29.745743,N0097,NASPRO 4S,OBATAN,0,9,0,0.0,0,0.0,2026,2,10
23277,2026-04-14 21:19:29.747151,M2613,MODELLING MATERIAL PANDA (G.M),ALAT RUMAH TANGGA,0,1,0,0.0,0,0.0,2026,4,14
23278,2025-09-05 21:19:29.748521,C1495,DOLPHIN FRUITTY PUDDING 4SX 120GR,MANISAN,"INDOSINMA JAYA,",5,3400,0.36,17000,16998.2,2025,9,5
23279,2025-07-26 21:19:29.750024,I1082,IDEAL 17G,SUSU,PD BINTANG BARU,3,1000,727.3,3000,818.1000000000001,2025,7,26
23280,2025-11-24 21:19:29.751405,D1557,DECOLSIN 4KAPSUL,OBATAN,"BINTANG LIMA, P",8,2200,1800.0,17600,3200.0,2025,11,24
23281,2025-08-27 21:19:29.752768,D0919,D/K KC SHANGHAI 450G,SNACK,COLAMAS INDAH S,4,12500,11700.0,50000,3200.0,2025,8,27
23282,2025-07-28 21:19:29.754138,P3835,PANTHER CUP GRAPE,MINUMAN,0,4,1000,0.0,4000,4000.0,2025,7,28
23283,2026-01-03 21:19:29.755513,J0988,JAS HUJAN 233,PAKAIAN,0,10,0,0.0,0,0.0,2026,1,3
23284,2026-03-19 21:19:29.756881,E1537,ESKULIN KIDS F.BODY WASH 175ML SPRI,SABUN & SAMPHOO,PT ANUGRAH PERK,10,11600,10400.0,116000,12000.0,2026,3,19
23285,2025-07-25 21:19:29.758252,G1510,GARAM MEJA PAGODA MAS,BUMBU,0,1,0,0.0,0,0.0,2025,7,25
23286,2026-04-30 21:19:29.759704,U0340,URANG ARING SHAMPOO 400ML,TISSUE,PT.SUKSES JAYA,7,10200,9667.0,71400,3731.0,2026,4,30
23287,2025-08-02 21:19:29.761154,L2200,LEE BISCUIT GIFT CLASIC 200G,BISKUIT,"INDOSINMA JAYA,",2,9800,9143.75,19600,1312.5,2025,8,2
23288,2025-07-16 21:19:29.762537,M1466,MORIN JEM 250GR COKLAT PEANUT,SLAI/JAM,SERAYA MAKMUR P,10,23100,22000.0,231000,11000.0,2025,7,16
23289,2025-05-27 21:19:29.763911,C2220,CBS JEM 150GR COKLAT+KACANG,SLAI/JAM,0,4,0,0.0,0,0.0,2025,5,27
23290,2026-01-05 21:19:29.765287,A1877,AUBEAU CP 15G 02,KOSMETIK,0,5,0,0.0,0,0.0,2026,1,5
23291,2026-01-17 21:19:29.766654,G0167,GAGA TUNA GULAI 185GR,MAKANAN KALENG,0,3,0,0.0,0,0.0,2026,1,17
23292,2026-03-07 21:19:29.768033,O0720,OLAY H.NAT WHITE CRM 40G,TANDAS,"SUMBER SARI,CV",10,22200,21100.0,222000,11000.0,2026,3,7
23293,2026-02-07 21:19:29.769412,D0541,K.DJENGGOT.TEH HIJAU 50G,TEH & KOPI,0,6,0,0.0,0,0.0,2026,2,7
23294,2025-10-25 21:19:29.770873,M3617,MORISCA L.LEGIT 365GR MAMBO,MAKANAN,"BINTANG LIMA, P",4,13900,13200.0,55600,2800.0,2025,10,25
23295,2025-10-21 21:19:29.772259,N0223,NESCAFE 10S IN GLASS,TEH & KOPI,0,4,0,0.0,0,0.0,2025,10,21
23296,2025-10-12 21:19:29.773851,K1487,KENZO EDT 100ML FLOWER,KOSMETIK,0,8,0,0.0,0,0.0,2025,10,12
23297,2025-10-28 21:19:29.775355,M3760,MAGGI CHICKEN PORRIDGE 63GR,MAKANAN PAGI,0,10,0,0.0,0,0.0,2025,10,28
23298,2025-06-09 21:19:29.776830,L2101,LSC JUICE LYCHEE 96BTL@180ML,MINUMAN,0,1,0,0.0,0,0.0,2025,6,9
23299,2025-07-01 21:19:29.778219,R1398,RIVERA PEELING SCRUB 100G,KOSMETIK,0,7,0,0.0,0,0.0,2025,7,1
23300,2025-12-27 21:19:29.779616,M2044,M.RATU PEMB 75ML S.GAMBIR,KOSMETIK,0,4,0,0.0,0,0.0,2025,12,27
23301,2025-07-31 21:19:29.781086,D2298,DEARLEE  EYE SHADOW  NO DE1136,KOSMETIK,vincent,4,22500,15000.0,90000,30000.0,2025,7,31
23302,2025-06-10 21:19:29.782467,E1208,EMBER+TTP (8C57MGT),ALAT RUMAH TANGGA,0,9,0,0.0,0,0.0,2025,6,10
23303,2025-05-08 21:19:29.783844,M4426,MASTER COLOGNE 150ML DYNAMIC,PARFUM,PT ANUGRAH PERK,8,10500,9600.0,84000,7200.0,2025,5,8
23304,2026-03-11 21:19:29.785213,P1604,PIXY CONCELR MEDIUM,KOSMETIK,0,9,0,0.0,0,0.0,2026,3,11
23305,2026-02-01 21:19:29.786579,H0022,H.WALKER HITAM PUTIH CRAC 150G,BISKUIT,AKP[ANUGRAH KAR,8,2400,2166.67,19200,1866.6399999999994,2026,2,1
23306,2025-08-07 21:19:29.787963,Y0139,OWL YESTE 3IN1 COFFEE MIX 50S,TEH & KOPI,a,3,34600,3.88,103800,103788.36000000002,2025,8,7
23307,2025-09-07 21:19:29.789384,M2810,MY SHALDAN A.FRES 70G ORANGE REFF,TANDAS,PT SELATINDO BA,10,6900,6500.0,69000,4000.0,2025,9,7
23308,2025-07-06 21:19:29.790826,B0072,B29 CREAM 3KG BOX YLW R-3,DETERGEN,0,5,0,0.0,0,0.0,2025,7,6
23309,2025-08-23 21:19:29.792304,L1036,H/T LUXURY CRAC 177G VEGETABLE,BISKUIT,0,10,0,0.0,0,0.0,2025,8,23
23310,2026-05-08 21:19:29.793689,K1001,"KUNCI MAS M.G 1,9LT BOTOL",MINYAK GORENG,"BINTANG LIMA, P",3,24600,23766.0,73800,2502.0,2026,5,8
23311,2026-03-22 21:19:29.795082,D2181,DANCOW NUTRIGOLD MADU 3+700G,SUSU,PD BINTANG BARU,3,77900,77187.08,233700,2138.7599999999948,2026,3,22
23312,2026-04-14 21:19:29.796446,M2165,M.P TALC PWD 75G W.LILY,KOSMETIK,0,9,0,0.0,0,0.0,2026,4,14
23313,2026-04-20 21:19:29.797817,V0622,VIVA LIPS STD 12 (M.NAGA),KOSMETIK,0,5,0,0.0,0,0.0,2026,4,20
23314,2025-09-17 21:19:29.799195,Z0204,ZWITSAL KIDS ACTIVE SHMPO 180ML OP,PRODUCT BAYI,"SUMBER SARI,CV",6,9500,9000.0,57000,3000.0,2025,9,17
23315,2026-04-01 21:19:29.800643,J1023,JUARA UHT MELON 180ML,MINUMAN,0,1,0,0.0,0,0.0,2026,4,1
23316,2026-02-25 21:19:29.802018,M3005,MD BOURBON 1000G KLG,BISKUIT,0,4,0,0.0,0,0.0,2026,2,25
23317,2025-06-07 21:19:29.803388,R0034,RAK SEPATU SIP 829-4,ALAT RUMAH TANGGA,0,7,0,0.0,0,0.0,2025,6,7
23318,2025-06-09 21:19:29.804748,R0738,RIVERA PANCAKE BLUE NO.02,KOSMETIK,0,8,0,0.0,0,0.0,2025,6,9
23319,2025-08-01 21:19:29.806144,C4102,CERELAC SEREALIA&OATS&PRUNES 120G,SUSU,PD BINTANG BARU,6,12300,11639.77,73800,3961.3799999999974,2025,8,1
23320,2025-09-01 21:19:29.807900,M4229,MERICA KAPAL BINTAN 150g,BUMBU,PT.YAFINDO  MIT,7,10000,9500.0,70000,3500.0,2025,9,1
23321,2026-03-18 21:19:29.809747,L1145,LACTOGEN 2 DHA 400G BOX,SUSU,0,10,0,0.0,0,0.0,2026,3,18
23322,2025-12-14 21:19:29.811152,O0030,OKKY JELLY 10CUP =140G,MANISAN,SNS.PT,10,3500,3157.88,35000,3421.199999999999,2025,12,14
23323,2025-06-07 21:19:29.812548,D2269,DIABETASOL SWEETENER 25S,SUSU,"BINTANG LIMA, P",6,12400,11813.0,74400,3522.0,2025,6,7
23324,2026-05-02 21:19:29.813920,P4505,PANTENE TANPA BILAS 45ML,BISKUIT,"SUMBER SARI,CV",5,7300,6925.0,36500,1875.0,2026,5,2
23325,2026-02-26 21:19:29.815294,P0445,PC SPLASH COL 175ML ORIENTAL,PARFUM,0,9,9800,0.0,88200,88200.0,2026,2,26
23326,2025-05-31 21:19:29.816667,W0254,WINGS 2KG BAG BIRU WB2,DETERGEN,PT CITRA UTAMA,2,15100,14310.0,30200,1580.0,2025,5,31
23327,2025-07-30 21:19:29.818038,S5717,STARSWINGS 350ML JUS NANAS,MINUMAN,0,2,0,0.0,0,0.0,2025,7,30
23328,2026-04-16 21:19:29.819430,C2293,CAMELIA EDT 125ML 104 MERAH,PRODUCT BAYI,"INDOSINMA JAYA,",10,12400,10227.0,124000,21730.0,2026,4,16
23329,2026-02-15 21:19:29.820916,P1598,PIXY COMP PWD GOLD-B,KOSMETIK,0,10,0,0.0,0,0.0,2026,2,15
23330,2025-05-13 21:19:29.822400,A1609,AMBASADOR POMADE 60G WHITE,MINYAK RAMBUT,0,7,0,0.0,0,0.0,2025,5,13
23331,2025-09-18 21:19:29.823869,D2215,DOODOO C.BUD 8859,MINUMAN,"INDOSINMA JAYA,",7,2300,1800.0,16100,3500.0,2025,9,18
23332,2025-12-24 21:19:29.825264,T2311,TUDUNG SAJI BULAT 0752,ALAT RUMAH TANGGA,0,10,0,0.0,0,0.0,2025,12,24
23333,2025-11-10 21:19:29.826632,G0875,GOOD BALSAM HERBAL 450ML,SABUN & SAMPHOO,0,10,0,0.0,0,0.0,2025,11,10
23334,2025-12-14 21:19:29.828003,P2420,POLO SPORT 125ML EDT WOMEN (SJL),PARFUM,0,2,0,0.0,0,0.0,2025,12,14
23335,2026-03-26 21:19:29.829368,R0399,ROMA 500G TIN MALKIS L,BISKUIT,0,6,0,0.0,0,0.0,2026,3,26
23336,2025-11-17 21:19:29.830810,Y0227,YURISOL KARBOL 700ML POUCH,PEMBERSIH,PT.MULTIBOGA AR,8,7500,7112.5,60000,3100.0,2025,11,17
23337,2026-02-03 21:19:29.832185,P3401,PARAMEX FLU DAN BATUK 4TBLT,OBATAN,"BINTANG LIMA, P",2,1800,1279.0,3600,1042.0,2026,2,3
23338,2025-06-12 21:19:29.833555,V0720,VALENNO PAPAYA WHITE 60G,KOSMETIK,0,4,0,0.0,0,0.0,2025,6,12
23339,2025-05-18 21:19:29.834921,O0229,OVALE FL 200ML FLOWER,KOSMETIK,0,8,0,0.0,0,0.0,2025,5,18
23340,2025-12-26 21:19:29.836295,A1355,AXI P.LANTAI 4LT LAVENDER,DETERGEN,0,1,0,0.0,0,0.0,2025,12,26
23341,2025-07-24 21:19:29.837665,H0733,HELLO PANDA TIN 200G COKLAT,BISKUIT,0,8,0,0.0,0,0.0,2025,7,24
23342,2025-11-01 21:19:29.839434,D2262,DUMEX DUGRO 1+ MADU 1KG,PAMPERS,MMP,6,73800,73000.0,442800,4800.0,2025,11,1
23343,2025-12-28 21:19:29.841198,G0754,GLOBAL LAPIS TRADITIONAL 270 GR,MAKANAN,0,1,0,0.0,0,0.0,2025,12,28
23344,2026-02-11 21:19:29.842615,A0434,ALCOHOL 70% IKA 1000ML,OBATAN,0,1,0,0.0,0,0.0,2026,2,11
23345,2025-09-02 21:19:29.843995,G1182,GURIMIE 100G AYAM KECAP PEDAS,MIE,0,4,0,0.0,0,0.0,2025,9,2
23346,2026-04-13 21:19:29.845370,N0081,NASIONAL SYRUP 630ML NENAS,MINUMAN,0,7,0,0.0,0,0.0,2026,4,13
23347,2026-04-09 21:19:29.846750,L2189,LIPSTIK LOUVRE 10,SUSU,VS PERSADA,6,7500,5416.67,45000,12499.98,2026,4,9
23348,2025-09-21 21:19:29.848121,K0563,KIT WASH & WAX BOTTLE 500ML,DETERGEN,PT. SUKSES JAYA,5,18600,17650.0,93000,4750.0,2025,9,21
23349,2025-07-30 21:19:29.849515,B3640,BOTOL AIR FLORIDA (L) S-902 TK,ALAT RUMAH TANGGA,0,8,0,0.0,0,0.0,2025,7,30
23350,2026-04-26 21:19:29.850989,S7266,SHINZUI B.LOTION 50ML MYORI,KOSMETIK,"HANSEL DNP, PT",6,5400,4968.0,32400,2592.0,2026,4,26
23351,2025-06-15 21:19:29.852379,B0663,BENADRIL DMP 60ML CHILD GRAPE,OBATAN,MESTIKA BATAM S,7,11600,11000.0,81200,4200.0,2025,6,15
23352,2026-01-23 21:19:29.853759,V0418,VIVA BEDAK KEL.PINK 60GR,KOSMETIK,"MAHA NAGA, TK",6,4400,4083.33,26400,1900.0200000000004,2026,1,23
23353,2025-07-21 21:19:29.855302,K3338,KACANG JUTA 800G POP CORN,SABUN & SAMPHOO,"INDOSINMA JAYA,",1,29900,28500.0,29900,1400.0,2025,7,21
23354,2026-04-16 21:19:29.856727,R0740,RIVERA PANCAKE BLUE NO.03,KOSMETIK,0,2,0,0.0,0,0.0,2026,4,16
23355,2026-02-11 21:19:29.858102,D2219,DAIRY CHAMP S.K.M 505G,SUSU,a,2,7800,7329.54,15600,940.9200000000001,2026,2,11
23356,2025-12-01 21:19:29.859487,C0418,CAMP BOLA CAPPUCINO (194),ES,0,10,0,0.0,0,0.0,2025,12,1
23357,2025-09-21 21:19:29.860940,M2043,M.RATU PENY 150ML S.GAMBIR,KOSMETIK,"BINTANG LIMA, P",5,12500,11900.0,62500,3000.0,2025,9,21
23358,2026-02-15 21:19:29.862333,D1092,DAISY LIPS SLIM NO.15,KOSMETIK,0,4,0,0.0,0,0.0,2026,2,15
23359,2026-04-30 21:19:29.863708,T0603,TOURIST 30G COKLAT,COKELAT,0,8,0,0.0,0,0.0,2026,4,30
23360,2025-07-31 21:19:29.865073,S1464,SMILE-UP SIKAT GIGI (M),PASTA & S-GIGI,0,2,0,0.0,0,0.0,2025,7,31
23361,2025-06-02 21:19:29.866452,A0890,ASTOR W-STIK 150G CKL BOX,BISKUIT,COLAMAS INDAH S,7,7200,6750.0,50400,3150.0,2025,6,2
23362,2025-10-03 21:19:29.867827,D0122,DANCOW 5+ 400G COKLAT,SUSU,PD BINTANG BARU,9,35600,35163.0,320400,3933.0,2025,10,3
23363,2025-06-25 21:19:29.869197,E1658,ESK SHMP MICKEY 45ML BIRU,PARFUM,PT ANUGRAH PERK,9,1800,1575.0,16200,2025.0,2025,6,25
23364,2025-06-22 21:19:29.870635,B2298,BOX G/L 7177 LOCK-4 (A.C),ALAT RUMAH TANGGA,0,3,0,0.0,0,0.0,2025,6,22
23365,2025-11-18 21:19:29.872027,C4147,CITRA B.WASH LASTING PEARLY WHITE 2,DETERGEN,PRINTIS PRIBADI,5,9200,8720.0,46000,2400.0,2025,11,18
23366,2025-07-22 21:19:29.873448,V0710,VASELINE B.LOT 120ML FIRM&FIT,KOSMETIK,0,1,0,0.0,0,0.0,2025,7,22
23367,2025-09-06 21:19:29.874836,B1715,BIG BABOL RAINBOW DSP 25S,PERMEN,PT.MULTIBOGA AR,5,500,404.0,2500,480.0,2025,9,6
23368,2026-04-19 21:19:29.876219,Z0206,ZWITSAL KIDS STAWBERRY 90ML,PARFUM,"SUMBER SARI,CV",9,9000,8100.0,81000,8100.0,2026,4,19
23369,2025-12-01 21:19:29.877592,M2890,MOUNTEA CUP 200ML APEL,MINUMAN,SNS.PT,1,1000,802.08,1000,197.91999999999996,2025,12,1
23370,2025-12-11 21:19:29.878961,L2523,LIFEBOUY SHP STRONG&SHINE 340ML,PEMBALUT WANITA,COLAMAS INDAH S,10,22000,20.0,220000,219800.0,2025,12,11
23371,2025-09-19 21:19:29.880496,N0822,NUTRILON ROYAL 1 800GR TIN,SUSU,PT SELATINDO BA,8,196800,197762.0,1574400,-7696.0,2025,9,19
23372,2026-01-19 21:19:29.881906,D2285,DUMEX DUGRO 3+ ASLI 900G,PAMPERS,MMP,4,69400,68640.0,277600,3040.0,2026,1,19
23373,2025-05-31 21:19:29.883291,K0347,KHH SYRUP 1LT LIMAU KASTURI,MINUMAN,0,8,0,0.0,0,0.0,2025,5,31
23374,2025-11-08 21:19:29.884665,B1090,BISKUAT SUSU 60GX12S,BISKUIT,PRINTIS PRIBADI,1,17200,16386.62,17200,813.380000000001,2025,11,8
23375,2025-09-15 21:19:29.886030,K2212,K/K DIRTY FREE DF2-M601,PAKAIAN,0,2,0,0.0,0,0.0,2025,9,15
23376,2025-06-14 21:19:29.887467,C1780,CONTREX 4S OBAT FLU,OBATAN,0,2,0,0.0,0,0.0,2025,6,14
23377,2026-05-04 21:19:29.888859,J0294,JB PWD 100G DOUBLE PROTECTION,PRODUCT BAYI,0,9,0,0.0,0,0.0,2026,5,4
23378,2026-01-03 21:19:29.890314,O0344,OT ANGGUR PUTIH 620ML,BEER,0,1,0,0.0,0,0.0,2026,1,3
23379,2026-01-03 21:19:29.891703,V0594,VITA JELLY 110G STRAW,MANISAN,0,2,0,0.0,0,0.0,2026,1,3
23380,2026-03-18 21:19:29.893074,L1858,LIFEBUOY SHP 50ML A.D,SABUN & SAMPHOO,0,6,0,0.0,0,0.0,2026,3,18
23381,2026-04-24 21:19:29.894434,L1588,LAMPU SANWO,ELEKTRONIK,0,8,0,0.0,0,0.0,2026,4,24
23382,2025-06-01 21:19:29.895803,B3724,BRUT A.SHAVE 100ML IDENTITY,PARFUM,0,9,0,0.0,0,0.0,2025,6,1
23383,2025-09-10 21:19:29.897170,M0401,MAMASUKA TEMPURA 500G,BUMBU,0,2,0,0.0,0,0.0,2025,9,10
23384,2025-10-05 21:19:29.898543,G0173,GAJAH PENGHILANG BAU MOBIL 100G,PARFUM,PT SELATINDO BA,4,6300,5825.0,25200,1900.0,2025,10,5
23385,2025-10-31 21:19:29.899976,L1698,LUX SC 250ML SILK NOURISHMENT,SABUN & SAMPHOO,PRIMA RINTIS SE,1,12200,11450.0,12200,750.0,2025,10,31
23386,2025-09-22 21:19:29.901363,N0581,NIV V NAT DAY 50ML WHT MOISTUR,KOSMETIK,0,3,0,0.0,0,0.0,2025,9,22
23387,2025-08-25 21:19:29.902806,D2199,DOVE B.WASH BEAUTY FRESH BTL 400ML,DETERGEN,PRINTIS PRIBADI,8,20200,19600.0,161600,4800.0,2025,8,25
23388,2025-11-02 21:19:29.904182,H1279,H&S SMPO FOR MEN 180ML,KOSMETIK,"SUMBER SARI,CV",4,15300,14550.0,61200,3000.0,2025,11,2
23389,2026-04-20 21:19:29.905555,K2451,K/K TOM&JERRY TJ8-M009,STATIONERY,0,9,0,0.0,0,0.0,2026,4,20
23390,2025-12-02 21:19:29.906933,E0447,BATERAI EVEREADY 1222 PW1 9 VOLT,STATIONERY,0,7,0,0.0,0,0.0,2025,12,2
23391,2026-03-01 21:19:29.908298,A2324,AVOLTION MENTHOL 16X10,ROKOK,ANGUANG,10,128500,127350.0,1285000,11500.0,2026,3,1
23392,2026-01-12 21:19:29.909672,C3026,CASABLANCA ROLL ON 50ML SILVER,PARFUM,"INDOSINMA JAYA,",2,8300,7841.0,16600,918.0,2026,1,12
